year,artist,title,medium,description,winner,image_path,image_stem,url
2015,Max Miller,'The world of dew is only the world of dew and yet...oh...and yet...' Kobayashi Issa (1763–1828),brush watercolour painting and black Chinese ink,"I was searching around Fogg Dam, near Darwin, and recorded unusual plants to put into a study. This same natural beauty surprises us here in the Southern Highlands. Many of the subjects are from Kangaloon and surrounds: winter lichen, seeds, native plants, Aboriginal stones, local birdlife, moths and butterflies. The painting took six months to complete but I enjoy the spirit and detail of these old rainforest areas as a place to work in, with all the abstract forms they possess. - Max Miller, 2015",True,data/images/2015_Max Miller__The world of dew is only the world of dew and yet___oh___and yet____ Kobayashi Issa _1763_1828_.jpg,2015_Max Miller__The world of dew is only the world of dew and yet___oh___and yet____ Kobayashi Issa _1763_1828_,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29666/
2015,Julian Meagher,The fatal shore (island life),oil on linen,"I grew up around Berry Island on Sydney’s foreshore and have been visiting this area ever since. This work is part of a series I have been working on looking into both our individual and collective inherited histories. How does our past inhabit our present? At the end of the headland there is a ten-metre Aboriginal rock carving from the time of the Cammeraygal people, thought to depict a stingray inside a whale or sea creature. Beneath this carving down on the water’s edge I came across this rowing boat sitting up high in the rocks, shipwrecked it seemed on an island of Sydney sandstone. Sometimes powerful poetic images are right in front of us. - Julian Meagher, 2015",False,data/images/2015_Julian Meagher_The fatal shore _island life_.jpg,2015_Julian Meagher_The fatal shore _island life_,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29665/
2015,Robert Malherbe,Blackheath street landscape,oil on linen,"I have lived in Blackheath, a village in the Blue Mountains, for 15 years. My house is just on the other end of this street. Despite the weather, people do a lot of walking around here. You tend to see things better that way. I like what the poet Charles Simic said about poetry, that it was his job to ‘restore strangeness back to the familiar’. I feel it’s the same with painting. We have to take the ordinary, everyday and make it extraordinary. This painting was painted en plein air in two hours after four cups of coffee. - Robert Malherbe, 2015",False,data/images/2015_Robert Malherbe_Blackheath street landscape.jpg,2015_Robert Malherbe_Blackheath street landscape,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29662/
2015,Guido (Guy) Maestri,Black gold no. 5,oil on linen,"The world runs on burning coal, and as I flew over the vast open-cut coalmines of the Hunter Valley, I truly understood our appetite for it and got a sense of it on a global scale. I spent time out there painting the machinery that delivers us our power. It has a sense of being archaic, though it is our current technology. Mining has brought us nearly every manmade object on earth, and has had a profound influence on the landscape, so I cannot ignore it as a subject for landscape painting. - Guy Maestri, 2015",False,data/images/2015_Guido _Guy_ Maestri_Black gold no_ 5.jpg,2015_Guido _Guy_ Maestri_Black gold no_ 5,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29661/
2015,Christopher McVinish,Quiet lives ‒ Australia Day revisited,oil on linen,"‘Quiet lives’ is an ongoing theme in my work: paintings of buildings in out-of-the-way places, in this case a tiny country town west of Sydney, but it could be any small town. I’m very drawn to places that have no outward sign of life. I’m intrigued they survive and evolve through the ravages of time and economic circumstance to become a sort of portrait of the occupants behind the facade. I’ve been back several times to this one and it gives off a palpable sense of the passing of time in the landscape. The Aussie flag is a permanent fixture, fading like the building. Whoever lives there made the effort to make a statement by hanging it. - Christopher McVinish, 2015",False,data/images/2015_Christopher McVinish_Quiet lives _ Australia Day revisited.jpg,2015_Christopher McVinish_Quiet lives _ Australia Day revisited,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29664/
2015,Tim McMonagle,Bend & stretch,oil on linen,"After many years of figurative painting, I have recently begun painting gum trees. In Bend & stretch I hope to capture resilience, determination, and frailty in the tree’s brittle aged limbs, lurching forward with the promise of new growth. - Tim McMonagle, 2015",False,data/images/2015_Tim McMonagle_Bend _ stretch.jpg,2015_Tim McMonagle_Bend _ stretch,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29663/
2015,Ildiko Kovacs,Sunlit,oil on plywood,"Winter wattle, lemon yellow, lines flow from eye to eye and tiptoe around the sides. In my room of paint my world is to uncover. I sit and contemplate the beauty of all colours, bathed in sunlit winter light. - Ildiko Kovacs, 2015",False,data/images/2015_Ildiko Kovacs_Sunlit.jpg,2015_Ildiko Kovacs_Sunlit,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29660/
2015,Aaron Kinnane,"Called down from the mountains, written in the sea",oil on canvas,"Called down from the mountains, written in the sea is part of a series of landscape paintings, which are meditations about the land. The landscape is not stated, it is suggested, leaving each observer to speculate on their own truth in relation to the image – a stormy sea, a snow-covered landscape, the patterns of geology, and what else? We are left with a sense of isolation. The painting is a depiction of the sense of place, rather than of the place itself. - Aaron Kinnane and Julian Beaumont, 2015",False,data/images/2015_Aaron Kinnane_Called down from the mountains_ written in the sea.jpg,2015_Aaron Kinnane_Called down from the mountains_ written in the sea,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29659/
2015,Nicole Kelly,Love letter to a friend,oil on polyester,"Love letter to a friend speaks of writings and musings on love sent to a friend. The work is based on ‘felt’ experiences, sensations and feelings for my subject and for the picture plane, expressed through relationships of colour, line and composition within an overall atmosphere of light. The painting is a search for a resolution of the image, touch and sensibility: a harmony between image and mark. The work is driven by intuition, sacrifice and possibilities that can arouse and reveal. - Nicole Kelly, 2015",False,data/images/2015_Nicole Kelly_Love letter to a friend.jpg,2015_Nicole Kelly_Love letter to a friend,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29658/
2015,Peter Jones,Kandos,acrylic on board,"This painting is from my memories of time spent in Kandos, a small town in New South Wales. The shapes and colours are a distillation of the energies I remember from being in that landscape. The intent of my work is to express the feeling generated by an environment rather than a precise record of its visual information. I love getting lost in the experience of painting, it’s like being in a timeless dream-like state and then at the end of the night there is this object that didn’t exist before, sitting there in silence looking back at me. - Peter Jones, 2015",False,data/images/2015_Peter Jones_Kandos.jpg,2015_Peter Jones_Kandos,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29657/
2015,Belynda Henry,Think about you,oil on canvas,"I live on 40 acres on the NSW Central Coast. My everyday fascination with the Australian landscape inspires what I paint. Living at the end of a long valley, which I drive through daily, I am constantly and automatically gathering views, flashes of moments and images that I see. I don’t attempt to paint a clear representation of the area but take from everywhere. Then, back in my bushland studio, I reassemble the memories much like a jigsaw into a simplified and emotional interpretation of the beauty that surrounds me. The wintery colours, simplified forms and subtle sense of movement depict a completely isolated view. The title adds a suggestion of human involvement within the landscape. - Belynda Henry, 2015",False,data/images/2015_Belynda Henry_Think about you.jpg,2015_Belynda Henry_Think about you,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29656/
2015,Robert Hague,Shutdown,Carrara marble and stainless steel,"This shrouded marble bust of a long-dead hero contains a hidden Trojan: the idea that we like our heroes best when they can be turned on and off; that should they stray too far from the script, or remind us too sharply of our own cowardice, we are able to simply gag them. In referencing the now ubiquitous shutdown button, the carving, with its classical aesthetic, is transported into the contemporary age, reminding us that symbolism is an ever-present force that shapes us. - Robert Hague, 2015",False,data/images/2015_Robert Hague_Shutdown.jpg,2015_Robert Hague_Shutdown,https://www.artgallery.nsw.gov.au/prizes/wynne/2015/29655/
